TransactionID,PropertyID,CustomerID,AgentID,DateID,TransactionType,SalePrice,MonthlyRent,Commission,DaysOnMarket
T00415,P067,C0400,A029,20260906,Rent,,130382,31291.68,9
T00416,P323,C0236,A035,20251106,Rent,,149235,35816.4,51
T00417,P339,C0795,A012,20250205,Sale,27834456,,556689.12,156
T00418,P088,C0683,A039,20260224,Sale,8827191,,176543.82,179
T00419,P388,C0881,A016,20250908,Sale,11974758,,239495.16,76
T00420,P002,C0812,A021,20261112,Sale,13653357,,273067.14,128
T00421,P257,C0651,A008,20260101,Sale,7346822,,146936.44,137
T00422,P164,C0068,A029,20260525,Sale,15830230,,316604.6,9
T00423,P087,C0337,A003,20260829,Rent,,93738,22497.12,162
T00424,P356,C0092,A011,20260810,Sale,28401248,,568024.96,43
T00425,P439,C0253,A019,20260221,Sale,9379292,,187585.84,24
T00426,P499,C0124,A002,20250917,Rent,,39326,9438.24,147
T00427,P455,C0971,A050,20250223,Rent,,76408,18337.92,154
T00428,P469,C0669,A014,20250103,Rent,,70904,17016.96,14
T00429,P004,C0239,A028,20250808,Sale,25133421,,502668.42,148
T00430,P026,C0129,A038,20250426,Sale,24780179,,495603.58,17
T00431,P231,C0888,A013,20250716,Sale,6955863,,139117.26,36
T00432,P416,C0180,A027,20250910,Sale,27020452,,540409.04,169
T00433,P303,C0115,A003,20250628,Rent,,147876,35490.24,52
T00434,P371,C0550,A030,20250416,Rent,,106382,25531.68,166
T00435,P188,C0307,A007,20260216,Sale,8318404,,166368.08,90
T00436,P285,C0485,A046,20250806,Sale,4641123,,92822.46,21
T00437,P013,C0108,A035,20261117,Sale,24977632,,499552.64,63
T00438,P288,C0592,A016,20260913,Rent,,53691,12885.84,149
T00439,P200,C0439,A012,20260506,Sale,27192849,,543856.98,148
T00440,P132,C0221,A025,20260301,Sale,22167238,,443344.76,24
T00441,P231,C0184,A005,20250109,Rent,,87925,21102,31
T00442,P453,C0867,A039,20251121,Sale,6230143,,124602.86,56
T00443,P179,C0213,A041,20250514,Rent,,30083,7219.92,125
T00444,P245,C0433,A026,20250306,Sale,10988420,,219768.4,19
T00445,P387,C0134,A047,20250111,Sale,9879715,,197594.3,89
T00446,P226,C0225,A030,20260817,Rent,,31455,7549.2,98
T00447,P201,C0659,A011,20251003,Sale,18127367,,362547.34,97
T00448,P392,C0177,A032,20260724,Rent,,91436,21944.64,149
T00449,P378,C0847,A014,20250720,Rent,,131205,31489.2,149
T00450,P477,C0029,A049,20261023,Sale,23811800,,476236,120
T00451,P317,C0038,A002,20250122,Rent,,30879,7410.96,68
T00452,P165,C0121,A033,20260208,Rent,,117380,28171.2,159
T00453,P447,C0281,A015,20251111,Sale,7251565,,145031.3,130
T00454,P288,C0174,A007,20260630,Sale,13493188,,269863.76,119
T00455,P071,C0425,A003,20260706,Sale,6565891,,131317.82,57
T00456,P327,C0027,A033,20251225,Sale,29769041,,595380.82,142
T00457,P140,C0493,A030,20260706,Sale,16268991,,325379.82,158
T00458,P421,C0484,A011,20250323,Rent,,57187,13724.88,172
T00459,P218,C0225,A013,20260912,Sale,21595282,,431905.64,123
T00460,P473,C0562,A029,20260807,Sale,20546434,,410928.68,135
T00461,P091,C0852,A015,20260722,Sale,12662552,,253251.04,17
T00462,P269,C0321,A029,20261110,Sale,19339329,,386786.58,89
T00463,P169,C0052,A035,20250422,Sale,18453237,,369064.74,45
T00464,P223,C0616,A007,20250316,Sale,14148067,,282961.34,58
T00465,P364,C0335,A038,20251210,Rent,,49521,11885.04,70
T00466,P142,C0371,A013,20251021,Sale,5735742,,114714.84,110
T00467,P251,C0972,A032,20250729,Sale,19862048,,397240.96,170
T00468,P492,C0458,A049,20260123,Sale,5498130,,109962.6,5
T00469,P393,C0452,A006,20260611,Sale,8140498,,162809.96,140
T00470,P039,C0727,A002,20260103,Sale,29123227,,582464.54,113
T00471,P463,C0702,A003,20251113,Sale,13265422,,265308.44,86
T00472,P121,C0386,A014,20251005,Rent,,117042,28090.08,95
T00473,P115,C0435,A003,20260803,Rent,,124131,29791.44,127
T00474,P344,C0948,A019,20261006,Sale,11649663,,232993.26,160
T00475,P205,C0504,A042,20250723,Sale,9706370,,194127.4,44
T00476,P202,C0935,A031,20250419,Sale,28197871,,563957.42,67
T00477,P004,C0441,A037,20250810,Rent,,135056,32413.44,42
T00478,P073,C0374,A016,20261107,Rent,,39168,9400.32,108
T00479,P153,C0927,A024,20260211,Sale,11488261,,229765.22,53
T00480,P085,C0861,A048,20250305,Rent,,68274,16385.76,136
T00481,P452,C0693,A036,20260325,Sale,26042241,,520844.82,143
T00482,P318,C0757,A033,20250520,Sale,16315708,,326314.16,148
T00483,P292,C0632,A004,20250615,Rent,,42121,10109.04,82
T00484,P102,C0947,A040,20250402,Sale,22311227,,446224.54,22
T00485,P022,C0021,A015,20260620,Rent,,129170,31000.8,119
T00486,P200,C0337,A019,20260128,Sale,15938474,,318769.48,120
T00487,P351,C0747,A003,20250714,Sale,24809241,,496184.82,52
T00488,P131,C0632,A003,20260707,Sale,26053326,,521066.52,159
T00489,P328,C0888,A001,20261014,Rent,,142866,34287.84,11
T00490,P281,C0708,A028,20260329,Sale,28966617,,579332.34,98
T00491,P490,C0823,A021,20251207,Rent,,123717,29692.08,162
T00492,P124,C0556,A038,20250603,Rent,,99873,23969.52,108
T00493,P279,C0964,A001,20251114,Sale,17396224,,347924.48,38
T00494,P177,C0862,A037,20260328,Sale,17964664,,359293.28,72
T00495,P397,C0488,A049,20251009,Sale,19785238,,395704.76,62
T00496,P442,C0831,A050,20261021,Sale,11141968,,222839.36,132
T00497,P006,C0470,A005,20260817,Rent,,68183,16363.92,145
T00498,P308,C0538,A034,20250130,Sale,4868073,,97361.46,153
T00499,P244,C0028,A003,20260924,Sale,20975251,,419505.02,143
T00500,P217,C0613,A025,20260228,Sale,14425433,,288508.66,55
T00501,P184,C0541,A031,20260914,Rent,,90024,21605.76,18
T00502,P106,C0623,A007,20250614,Rent,,34452,8268.48,117
T00503,P182,C0723,A046,20260405,Sale,26618679,,532373.58,89
T00504,P107,C0308,A008,20250305,Rent,,118465,28431.6,79
T00505,P047,C0899,A034,20261029,Rent,,68441,16425.84,125
T00506,P434,C0603,A049,20250607,Sale,26881839,,537636.78,19
T00507,P395,C0985,A039,20250416,Sale,23549745,,470994.9,139
T00508,P462,C0508,A009,20250606,Rent,,115886,27812.64,164
T00509,P025,C0280,A031,20260715,Sale,27690640,,553812.8,174
T00510,P015,C0477,A012,20250912,Sale,8197543,,163950.86,6
T00511,P270,C0988,A018,20250519,Rent,,94720,22732.8,149
T00512,P453,C0147,A026,20261020,Sale,21468538,,429370.76,71
T00513,P424,C0394,A028,20260914,Sale,16179037,,323580.74,103
T00514,P036,C0264,A036,20261217,Sale,23297064,,465941.28,70
T00515,P036,C0107,A041,20260618,Sale,13481489,,269629.78,122
T00516,P269,C0581,A031,20250504,Rent,,100782,24187.68,50
T00517,P085,C0439,A038,20260910,Rent,,125608,30145.92,45
T00518,P438,C0769,A023,20250419,Sale,29351382,,587027.64,73
T00519,P059,C0310,A014,20250609,Rent,,149544,35890.56,167
T00520,P307,C0765,A020,20261111,Rent,,148695,35686.8,164
T00521,P252,C0370,A033,20260619,Rent,,76229,18294.96,95
T00522,P158,C0083,A040,20250601,Sale,11682333,,233646.66,148
T00523,P462,C0102,A046,20261106,Rent,,27217,6532.08,41
T00524,P303,C0209,A006,20250531,Rent,,53162,12758.88,128
T00525,P434,C0430,A028,20250414,Rent,,48175,11562,112
T00526,P072,C0183,A038,20251026,Sale,16389878,,327797.56,49
T00527,P440,C0480,A028,20251008,Rent,,38772,9305.28,86
T00528,P299,C0681,A028,20261019,Rent,,138152,33156.48,15
T00529,P166,C0504,A004,20260208,Sale,27292247,,545844.94,158
T00530,P386,C0082,A005,20250623,Rent,,75006,18001.44,168
T00531,P499,C0761,A027,20251119,Rent,,147931,35503.44,180
T00532,P029,C0214,A042,20251113,Sale,15662479,,313249.58,22
T00533,P135,C0871,A015,20251224,Rent,,63941,15345.84,160
T00534,P333,C0927,A043,20250509,Sale,5484663,,109693.26,142
T00535,P147,C0602,A018,20250127,Rent,,138520,33244.8,74
T00536,P320,C0160,A036,20260220,Rent,,79967,19192.08,9
T00537,P318,C0698,A023,20250620,Rent,,125552,30132.48,34
T00538,P116,C0639,A036,20260110,Sale,5511459,,110229.18,32
T00539,P292,C0292,A043,20261209,Rent,,38059,9134.16,69
T00540,P204,C0127,A032,20250215,Rent,,131140,31473.6,172
T00541,P192,C0369,A036,20260720,Sale,28961639,,579232.78,109
T00542,P150,C0806,A045,20261007,Rent,,117505,28201.2,159
T00543,P153,C0766,A010,20260316,Sale,11562459,,231249.18,87
T00544,P384,C0487,A043,20251230,Rent,,77353,18564.72,90
T00545,P162,C0811,A007,20260430,Rent,,72573,17417.52,133
T00546,P375,C0052,A034,20260122,Sale,25144988,,502899.76,90
T00547,P217,C0466,A050,20250302,Rent,,98018,23524.32,124
T00548,P237,C0928,A014,20260625,Sale,24209680,,484193.6,124
T00549,P302,C0132,A039,20250423,Sale,5571554,,111431.08,130
T00550,P035,C0921,A047,20261026,Rent,,78328,18798.72,160
T00551,P460,C0371,A005,20260111,Rent,,42590,10221.6,54
T00552,P464,C0213,A044,20260524,Sale,13037792,,260755.84,31
T00553,P032,C0658,A040,20261006,Rent,,59297,14231.28,118
T00554,P152,C0583,A036,20250204,Rent,,67898,16295.52,92
T00555,P418,C0793,A013,20250519,Sale,21471876,,429437.52,114
T00556,P445,C0472,A005,20261030,Rent,,62197,14927.28,112
T00557,P428,C0084,A002,20250726,Rent,,53509,12842.16,51
T00558,P361,C0621,A021,20250721,Sale,6120192,,122403.84,79
T00559,P132,C0612,A010,20260204,Rent,,80289,19269.36,84
T00560,P478,C0248,A034,20260122,Rent,,57875,13890,12
T00561,P009,C0814,A033,20260922,Rent,,129487,31076.88,172
T00562,P186,C0190,A040,20260503,Sale,27511324,,550226.48,44
T00563,P347,C0096,A034,20251205,Rent,,123594,29662.56,87
T00564,P079,C0304,A025,20251017,Sale,10763159,,215263.18,64
T00565,P138,C0267,A014,20250709,Sale,27837859,,556757.18,174
T00566,P301,C0036,A001,20250114,Sale,16698759,,333975.18,55
T00567,P441,C0225,A014,20250211,Rent,,56472,13553.28,126
T00568,P093,C0351,A032,20261124,Sale,5385638,,107712.76,90
T00569,P202,C0442,A030,20250926,Rent,,27536,6608.64,34
T00570,P393,C0958,A030,20250319,Sale,27058728,,541174.56,109
T00571,P458,C0330,A016,20260628,Sale,11568689,,231373.78,118
T00572,P277,C0282,A017,20260522,Rent,,146187,35084.88,154
T00573,P208,C0969,A041,20251207,Rent,,134623,32309.52,94
T00574,P455,C0153,A011,20250326,Sale,19549981,,390999.62,144
T00575,P111,C0673,A038,20260608,Rent,,149497,35879.28,124
T00576,P339,C0713,A029,20250217,Rent,,63966,15351.84,81
T00577,P406,C0118,A020,20261223,Sale,7792017,,155840.34,18
T00578,P203,C0741,A019,20260422,Sale,7161030,,143220.6,93
T00579,P425,C0570,A019,20260529,Rent,,101252,24300.48,107
T00580,P415,C0459,A032,20250326,Sale,21245145,,424902.9,56
T00581,P015,C0714,A032,20250724,Sale,21816624,,436332.48,63
T00582,P331,C0176,A039,20251115,Rent,,148539,35649.36,113
T00583,P330,C0063,A018,20250226,Sale,8292991,,165859.82,5
T00584,P421,C0764,A042,20250501,Sale,11704431,,234088.62,161
T00585,P106,C0897,A038,20250131,Rent,,124219,29812.56,44
T00586,P047,C0192,A001,20261213,Rent,,70179,16842.96,180
T00587,P303,C0876,A016,20261019,Sale,10723472,,214469.44,85
T00588,P231,C0724,A037,20260213,Sale,8945554,,178911.08,148
T00589,P037,C0158,A003,20250720,Rent,,53731,12895.44,167
T00590,P109,C0299,A037,20260413,Rent,,146255,35101.2,101
T00591,P041,C0052,A010,20250415,Rent,,61729,14814.96,103
T00592,P158,C0361,A034,20261101,Rent,,37667,9040.08,102
T00593,P350,C0541,A002,20260421,Sale,27562426,,551248.52,149
T00594,P207,C0171,A031,20261012,Sale,20061541,,401230.82,34
T00595,P395,C0789,A043,20260920,Sale,22242768,,444855.36,70
T00596,P497,C0084,A050,20250904,Rent,,88344,21202.56,56
T00597,P226,C0224,A041,20261108,Rent,,106671,25601.04,83
T00598,P020,C0683,A036,20251223,Rent,,102052,24492.48,69
T00599,P258,C0455,A005,20251027,Sale,28924255,,578485.1,109
T00600,P120,C0734,A045,20250505,Rent,,61439,14745.36,8
T00601,P170,C0379,A013,20260915,Rent,,63002,15120.48,157
T00602,P375,C0492,A032,20251004,Sale,18881928,,377638.56,37
T00603,P207,C0166,A011,20260130,Sale,28918560,,578371.2,173
T00604,P236,C0213,A041,20260114,Sale,15376503,,307530.06,84
T00605,P164,C0995,A024,20260726,Rent,,43899,10535.76,112
T00606,P060,C0810,A042,20261207,Sale,25594971,,511899.42,150
T00607,P189,C0816,A036,20250515,Sale,8324134,,166482.68,126
T00608,P318,C0242,A043,20251031,Sale,6648379,,132967.58,148
T00609,P486,C0565,A038,20250325,Sale,26295549,,525910.98,7
T00610,P128,C0948,A005,20250914,Rent,,80358,19285.92,160
T00611,P496,C0567,A047,20260829,Rent,,47063,11295.12,31
T00612,P492,C0493,A023,20260322,Rent,,143306,34393.44,101
T00613,P095,C0755,A048,20260215,Sale,24165037,,483300.74,76
T00614,P277,C0411,A005,20260629,Rent,,102815,24675.6,163
T00615,P377,C0969,A015,20260520,Rent,,136831,32839.44,36
T00616,P326,C0923,A005,20261219,Sale,14103412,,282068.24,141
T00617,P450,C0621,A013,20261007,Sale,25774760,,515495.2,177
T00618,P356,C0298,A032,20260828,Sale,19922997,,398459.94,159
T00619,P068,C0437,A019,20250706,Sale,29860477,,597209.54,153
T00620,P087,C0030,A024,20261021,Rent,,38402,9216.48,19
T00621,P303,C0345,A046,20250609,Sale,12015964,,240319.28,9
T00622,P415,C0511,A008,20250122,Sale,26967885,,539357.7,102
T00623,P070,C0525,A008,20261101,Sale,13351486,,267029.72,83
T00624,P084,C0157,A019,20250223,Sale,11797880,,235957.6,55
T00625,P080,C0828,A046,20260410,Sale,25074042,,501480.84,38
T00626,P369,C0697,A022,20251206,Sale,5732890,,114657.8,57
T00627,P270,C0671,A001,20251123,Sale,22353239,,447064.78,142
T00628,P494,C0172,A003,20260809,Sale,18729609,,374592.18,49
T00629,P423,C0214,A032,20260411,Sale,29675151,,593503.02,73
T00630,P202,C0108,A047,20250928,Rent,,109421,26261.04,176
T00631,P322,C0686,A005,20260627,Sale,9371598,,187431.96,130
T00632,P464,C0446,A048,20250329,Sale,25006498,,500129.96,68
T00633,P265,C0875,A037,20260325,Rent,,140233,33655.92,170
T00634,P268,C0908,A042,20250626,Sale,17266397,,345327.94,35
T00635,P431,C0570,A046,20261120,Rent,,128129,30750.96,119
T00636,P259,C0971,A026,20250407,Sale,11270596,,225411.92,172
T00637,P056,C0423,A013,20260825,Sale,21469152,,429383.04,92
T00638,P313,C0623,A005,20251106,Rent,,145898,35015.52,75
T00639,P305,C0742,A012,20260804,Sale,19578548,,391570.96,163
T00640,P066,C0222,A028,20260711,Sale,27233479,,544669.58,118
T00641,P014,C0664,A002,20251125,Sale,14415719,,288314.38,162
T00642,P433,C0141,A036,20250918,Sale,12030184,,240603.68,167
T00643,P126,C0946,A034,20261117,Sale,10706066,,214121.32,131
T00644,P324,C0659,A006,20251221,Sale,29437178,,588743.56,20
T00645,P421,C0841,A030,20250928,Rent,,20257,4861.68,155
T00646,P416,C0899,A042,20260503,Rent,,111973,26873.52,18
T00647,P393,C0576,A023,20250411,Sale,9990776,,199815.52,170
T00648,P424,C0092,A043,20250829,Sale,20947185,,418943.7,26
T00649,P284,C0858,A003,20250506,Sale,8071184,,161423.68,29
T00650,P204,C0999,A031,20251212,Sale,4743987,,94879.74,179
T00651,P270,C0390,A034,20261017,Sale,25024309,,500486.18,145
T00652,P457,C0673,A027,20250508,Sale,24501738,,490034.76,74
T00653,P500,C0954,A029,20250808,Sale,8882499,,177649.98,23
T00654,P227,C0874,A014,20250518,Rent,,52418,12580.32,41
T00655,P448,C0536,A031,20261209,Rent,,20441,4905.84,104
T00656,P436,C0503,A025,20260406,Rent,,100859,24206.16,111
T00657,P178,C0284,A038,20251020,Sale,19366884,,387337.68,72
T00658,P387,C0643,A011,20260911,Rent,,41391,9933.84,56
T00659,P264,C0716,A004,20251112,Rent,,84566,20295.84,139
T00660,P082,C0780,A003,20260404,Rent,,74528,17886.72,108
T00661,P448,C0415,A014,20250911,Sale,5511335,,110226.7,138
T00662,P236,C0091,A041,20250131,Rent,,135690,32565.6,101
T00663,P069,C0240,A050,20260115,Sale,22377866,,447557.32,66
T00664,P194,C0038,A011,20261117,Sale,15035806,,300716.12,112
T00665,P114,C0800,A034,20260807,Sale,28221802,,564436.04,23
T00666,P012,C0515,A003,20251225,Sale,26091206,,521824.12,145
T00667,P333,C0380,A031,20251002,Sale,10520147,,210402.94,96
T00668,P159,C0085,A026,20250516,Rent,,84214,20211.36,179
T00669,P172,C0281,A017,20251018,Rent,,99271,23825.04,145
T00670,P103,C0409,A026,20250726,Rent,,44154,10596.96,8
T00671,P326,C0928,A020,20260111,Sale,27032562,,540651.24,108
T00672,P039,C0118,A048,20250506,Sale,23632608,,472652.16,38
T00673,P157,C0543,A001,20250526,Sale,27380842,,547616.84,53
T00674,P467,C0208,A033,20250208,Rent,,81903,19656.72,121
T00675,P044,C0569,A028,20250711,Sale,12007061,,240141.22,92
T00676,P157,C0781,A022,20260203,Rent,,51450,12348,46
T00677,P312,C0673,A033,20260315,Rent,,96014,23043.36,134
T00678,P314,C0939,A013,20250616,Rent,,40861,9806.64,13
T00679,P320,C0354,A002,20260601,Sale,29573899,,591477.98,10
T00680,P437,C0125,A009,20260827,Sale,18650215,,373004.3,174
T00681,P079,C0944,A004,20260312,Rent,,77643,18634.32,75
T00682,P268,C0880,A012,20250416,Sale,9821033,,196420.66,41
T00683,P107,C0741,A023,20251027,Rent,,139426,33462.24,92
T00684,P068,C0831,A020,20260602,Rent,,66730,16015.2,163
T00685,P303,C0302,A048,20251228,Rent,,97615,23427.6,77
T00686,P004,C0293,A012,20260304,Sale,20723450,,414469,95
T00687,P045,C0224,A014,20260609,Sale,11330570,,226611.4,26
T00688,P484,C0029,A026,20250416,Sale,19741794,,394835.88,26
T00689,P279,C0936,A004,20250617,Rent,,114575,27498,43
T00690,P088,C0130,A025,20250416,Sale,19075450,,381509,42
T00691,P458,C0644,A024,20251016,Rent,,143799,34511.76,50
T00692,P410,C0885,A030,20250826,Sale,23381413,,467628.26,137
T00693,P265,C0560,A021,20250317,Rent,,106940,25665.6,12
T00694,P172,C0611,A001,20260122,Sale,19734377,,394687.54,27
T00695,P343,C0588,A030,20251024,Sale,14498423,,289968.46,14
T00696,P213,C0797,A019,20260722,Rent,,69684,16724.16,98
T00697,P417,C0339,A013,20260829,Sale,14234386,,284687.72,89
T00698,P003,C0776,A007,20250924,Rent,,114582,27499.68,109
T00699,P154,C0246,A028,20261215,Rent,,111796,26831.04,42
T00700,P479,C0671,A010,20260125,Rent,,93128,22350.72,21
T00701,P218,C0664,A048,20251129,Sale,9411839,,188236.78,112
T00702,P046,C0298,A049,20250414,Rent,,143191,34365.84,174
T00703,P088,C0294,A031,20250914,Rent,,88762,21302.88,5
T00704,P382,C0910,A037,20260402,Rent,,93334,22400.16,161
T00705,P401,C0961,A021,20250101,Rent,,26002,6240.48,64
T00706,P384,C0264,A013,20250116,Rent,,47905,11497.2,116
T00707,P412,C0515,A004,20251103,Rent,,27598,6623.52,153
T00708,P349,C0577,A009,20250216,Rent,,102400,24576,155
T00709,P297,C0303,A045,20260616,Rent,,69651,16716.24,165
T00710,P489,C0084,A010,20260620,Rent,,75878,18210.72,155
T00711,P411,C0554,A041,20250112,Sale,14880349,,297606.98,35
T00712,P252,C0978,A004,20260702,Rent,,38613,9267.12,88
T00713,P173,C0142,A049,20260820,Sale,23559479,,471189.58,94
T00714,P455,C0659,A050,20250816,Sale,25429455,,508589.1,103
T00715,P281,C0515,A032,20251231,Rent,,80177,19242.48,10
T00716,P474,C0203,A004,20261014,Rent,,106435,25544.4,42
T00717,P476,C0729,A048,20260418,Rent,,49565,11895.6,123
T00718,P279,C0112,A015,20261231,Sale,27582815,,551656.3,87
T00719,P391,C0686,A013,20260205,Sale,8152783,,163055.66,32
T00720,P388,C0325,A044,20250912,Rent,,119811,28754.64,40
T00721,P324,C0001,A034,20260221,Sale,19777482,,395549.64,15
T00722,P102,C0842,A033,20260713,Sale,28292280,,565845.6,149
T00723,P157,C0065,A022,20250510,Sale,28367663,,567353.26,50
T00724,P431,C0674,A006,20250519,Sale,11889479,,237789.58,148
T00725,P391,C0935,A042,20250611,Sale,21696235,,433924.7,39
T00726,P032,C0116,A014,20250404,Rent,,128477,30834.48,40
T00727,P211,C0720,A040,20250410,Rent,,117332,28159.68,30
T00728,P014,C0666,A028,20261231,Rent,,68888,16533.12,124
T00729,P056,C0215,A025,20251019,Sale,24837917,,496758.34,109
T00730,P015,C0248,A026,20251110,Rent,,56673,13601.52,9
T00731,P332,C0233,A024,20250529,Sale,26684203,,533684.06,22
T00732,P384,C0948,A001,20260605,Sale,9876854,,197537.08,93
T00733,P393,C0329,A048,20250415,Sale,5405255,,108105.1,165
T00734,P277,C0120,A015,20260211,Sale,16712864,,334257.28,52
T00735,P292,C0578,A041,20260315,Rent,,77918,18700.32,124
T00736,P312,C0690,A049,20250807,Rent,,31538,7569.12,32
T00737,P221,C0660,A019,20250221,Sale,5460408,,109208.16,66
T00738,P456,C0362,A004,20261016,Rent,,74397,17855.28,146
T00739,P245,C0455,A031,20250505,Sale,19298896,,385977.92,18
T00740,P232,C0545,A030,20260927,Rent,,66467,15952.08,13
T00741,P359,C0159,A029,20260928,Sale,9425057,,188501.14,101
T00742,P391,C0420,A005,20250306,Sale,15372975,,307459.5,71
T00743,P300,C0289,A045,20250723,Sale,8082155,,161643.1,127
T00744,P383,C0803,A028,20250423,Rent,,38484,9236.16,36
T00745,P227,C0594,A023,20250919,Sale,28350622,,567012.44,39
T00746,P212,C0682,A018,20251108,Rent,,98957,23749.68,164
T00747,P402,C0871,A006,20260825,Rent,,143614,34467.36,52
T00748,P033,C0118,A006,20260331,Rent,,115693,27766.32,172
T00749,P337,C0366,A027,20250419,Rent,,85694,20566.56,125
T00750,P043,C0837,A010,20261206,Sale,27336841,,546736.82,20
T00751,P377,C0277,A039,20250602,Rent,,33028,7926.72,26
T00752,P107,C0269,A015,20250611,Sale,22266852,,445337.04,19
T00753,P018,C0960,A045,20260326,Sale,7161176,,143223.52,169
T00754,P345,C0828,A009,20250222,Sale,26306723,,526134.46,58
T00755,P056,C0263,A033,20260311,Sale,23501071,,470021.42,165
T00756,P161,C0486,A018,20260622,Sale,26964700,,539294,88
T00757,P241,C0680,A004,20261010,Rent,,58632,14071.68,63
T00758,P058,C0436,A026,20250514,Sale,12633137,,252662.74,131
T00759,P217,C0474,A036,20250403,Sale,7300503,,146010.06,109
T00760,P233,C0759,A043,20261211,Rent,,146477,35154.48,121
T00761,P251,C0811,A033,20250615,Sale,20375928,,407518.56,158
T00762,P258,C0188,A035,20260213,Rent,,145994,35038.56,98
T00763,P177,C0432,A046,20250630,Sale,23469619,,469392.38,177
T00764,P277,C0702,A014,20260601,Rent,,58149,13955.76,23
T00765,P093,C0624,A011,20251207,Rent,,135427,32502.48,34
T00766,P394,C0170,A008,20260320,Sale,19876928,,397538.56,119
T00767,P030,C0402,A023,20250716,Rent,,86596,20783.04,149
T00768,P144,C0718,A003,20260404,Sale,17509425,,350188.5,148
T00769,P177,C0925,A022,20250929,Sale,27574768,,551495.36,139
T00770,P375,C0381,A016,20250616,Rent,,74337,17840.88,40
T00771,P431,C0908,A045,20260104,Rent,,114208,27409.92,72
